ID,Song Name,Artists,Album Name,Popularity
4FgGybUt3v6FJeWYHZlsPi,Turandot: Act III Scene 1: Principessa divina!,"['Giacomo Puccini', 'Masako Deguci', 'Giovanna Casolla', 'Lando Bartolini', 'Gorka Gerrikabeitia', 'Francisco Heredia', 'Javier Mas', 'Vicenc Esteve', 'Armando Ariostini', 'Jose Garcia-Quijada', 'Felipe Bou', 'Bilbao Choral Society', 'Malaga Philharmonic Orchestra', 'Alexander Rahbari']",Puccini: Turandot,23
0aR79eKu3e0jFmJFH94wRq,La Bohème / Act 1: Non sono in vena! - Si sente meglio,"['Giacomo Puccini', 'Rolando Villazón', 'Anna Netrebko', 'Bavarian Radio Symphony Orchestra', 'Bertrand de Billy']",Puccini: La Bohème (Highlights),8
5Oj7LSvlL3PBfs25PIsJLV,"Madama Butterfly, SC 74, Act II: Un bel dì vedremo","['Giacomo Puccini', 'Renée Fleming', 'London Philharmonic Orchestra', 'Sir Charles Mackerras']",Renée Fleming,30
0ObV8vQoB8SJLf6vGv4xhB,Puccini: Crisantemi,"['Giacomo Puccini', 'London Symphony Orchestra', 'Antonio Pappano']","Puccini: Messa di Gloria, Preludio sinfonico, Crisantemi",42
2mX0cFyCNHDiRbtGn1K0kZ,Puccini : Messa di Gloria : I Kyrie,"['Giacomo Puccini', 'Claudio Scimone', 'Philharmonia Orchestra']","Puccini : Messa di Gloria, Preludio sinfonico & Capriccio sinfonico (Apex)",19
36I8o5FnN9f12DePkYYMQy,Madama Butterfly / Act 2: Coro a bocca chiusa (Humming Chorus),"['Giacomo Puccini', 'Vienna State Opera Chorus', 'Wiener Philharmoniker', 'Herbert von Karajan']",Puccini: Madama Butterfly,42
5W7IiH2jDV6q6EQwBkq8ld,Largo al factotum,"['Gioachino Rossini', 'Simon Keenlyside', 'Ulf Schirmer']",Tales Of Opera,38
1aOiwLSEnhX9jxiwHuB0Sv,William Tell: Overture,"['Gioachino Rossini', 'Academy of St. Martin in the Fields', 'Sir Neville Marriner']",Rossini: Complete Overtures,34
4hXaE6TgZCasb00D0BQyFa,Rossini: Stabat Mater: I. Stabat Mater dolorosa,"['Gioacchino Rossini', 'Antonio Pappano', 'Anna Netrebko', ""Ildebrando D'Arcangelo"", 'Joyce DiDonato', 'Lawrence Brownlee', ""Orchestra dell'Accademia Nazionale di Santa Cecilia""]",Rossini: Stabat Mater,23
577x8UR0DjTe4YqYEMndHh,Sonata for Strings No. 2 in A Major: I. Allegro,"['Gioachino Rossini', 'Hungarian Virtuosi', 'Tamás Benedek']",Rossini: String Sonatas Nos. 1- 3,17
5czLSRyPx1vfpxzvnJUqzU,"Armida, Act I: Sinfonia","['Gioachino Rossini', 'Prague Sinfonia', 'Christian Benda']","Rossini: Complete Overtures, Vol. 4",13
7F9mkgZ8QsJkzzBwfjLApg,Il Barbiere di Siviglia (1996 Digital Remaster): Se il mio nome saper voi bramate (Conte/Rosina/Figaro),"['Gioachino Rossini', 'Beverly Sills', 'Nicolai Gedda', 'Sherrill Milnes', 'Renato Capecchi', 'Ruggero Raimondi', 'Michael Rippon', 'John Alldis Choir', 'Joseph Galiano', 'London Symphony Orchestra', 'James Levine', 'Fedora Barbieri']",Rossini: Il Barbiere di Siviglia,14
75uhrNhZp5HrnCdB1foDUW,"Il barbiere di Siviglia, Act II: No. 19, Finale. Di sì felice innesto","['Gioachino Rossini', 'Stefania Malagu', 'Teresa Berganza', 'Luigi Alva', 'Hermann Prey', 'Enzo Dara', 'Paolo Montarsolo', 'Ambrosian Opera Chorus', 'London Symphony Orchestra', 'Claudio Abbado']",Rossini: Il barbiere di Siviglia; La Cenerentola; L'Italiana in Algeri; Il viaggio a Reims,13
4swM7SKKQYLq5AIJo8u2Di,"Péchés de vieillesse, Vol. 11 ""Miscellanée de musique vocale"": No. 1, Ariette villageoise","['Gioachino Rossini', 'Giuseppina Bridelli', 'Alessandro Marangoni']","Rossini: Piano Music, Vol. 10",13
5ZgFZ6eyspxp3bcAGiQGxw,"Stabat Mater: Fac, ut portem Christi mortem","['Gioachino Rossini', 'Riccardo Muti', 'Orchestra del Maggio Musicale Fiorentino']",Rossini: Stabat Mater - Petite Messe Solennelle,10
05YgnE4lEIz2rAnbXm41Ki,Il turco in Italia: Overture,"['Gioachino Rossini', 'Prague Sinfonia', 'Christian Benda']","Rossini: Complete Overtures, Vol. 4",22
63R1BY3EjDAuSUIHzSvYVj,"L'Italiana in Algeri (The Italian Girl in Algiers): Act II Scene 4: Aria: Ho un gran peso sulla testa (Taddeo, Chorus)","['Gioachino Rossini', 'Lorenzo Regazzo', 'Ruth Gonzalez', 'Elsa Giannoulidou', 'Giulio Mastrototaro', 'Lawrence Brownlee', 'Marianna Pizzolato', 'Bruno De Simone', 'Transylvania State Philharmonic Choir', 'Virtuosi Brunensis', 'Alberto Zedda']",Rossini: L'Italiana in Algeri,17
2cDk0buBUvgDy0N87SNaNC,La Cenerentola / Act 2: Temporale,"['Gioachino Rossini', 'Orchestra del Teatro Comunale di Bologna', 'Riccardo Chailly']",Rossini: La Cenerentola,17
2AuwPusyIhgNwRed55uup4,"Rossini: Armida, Act 3 Scene 10: ""Dove son io? … Fuggi"" (Armida)","['Gioachino Rossini', 'Joyce DiDonato', ""Orchestra dell' Accademia Nazionale di Santa Cecilia, Roma"", 'Edoardo Muller', ""Coro dell'Accademia Nazionale Di Santa Cecilia"", 'Lawrence Brownlee', 'Corrado Amici', ""Orchestra dell'Accademia Nazionale di Santa Cecilia""]","Rossini: Colbran, the Muse (opera arias)",10
2ZTw17KDKjQ3n3ZiavK7AP,"Rossini : La Cenerentola : Act 2 ""Un segreto d'importanza"" [Dandini, Magnifico]","['Gioachino Rossini', 'Gino Quilico, Alessandro Corbelli, Carlo Rizzi & Orchestra of the Royal Opera House, Covent Garden', 'Carlo Rizzi', 'Orchestra of the Royal Opera House, Covent Garden']",Rossini : La Cenerentola,12
1RCsmuaklRkbbVzD1I0AQM,Stabat Mater: VIII. Inflammatus (Aria and Chorus),"['Gioachino Rossini', 'Howard Arman']",Rossini: Stabat Mater,11
35Zwf6TpJ6k5u7isLsvvNk,La gazza ladra: Sinfonia,"['Gioachino Rossini', 'Virtuosi Brunensis', 'Alberto Zedda']",Rossini: La gazza ladra (Live),24
2iVADTzB4E59R4JMThA57j,"Péchés de vieillesse, Vol. 2 ""Album français"": No. 4, Complainte à 2 voix ""Un sou""","['Gioachino Rossini', 'Alessandro Luciano', 'Vittorio Prato', 'Alessandro Marangoni']","Rossini: Piano Music, Vol. 11",9
6k6cdgrBZ9Pf9upS8IMZHS,Semiramide: Sinfonia,"['Gioachino Rossini', 'Alex Penda', 'Marianna Pizzolato', 'Lorenzo Regazzo', 'John Osborn', 'Andrea Mastroni', 'Marija Jokovic', 'Vassilis Kavayas', 'Raffaele Facciola', 'Poznan Camerata Bach Choir', 'Virtuosi Brunensis', 'Antonino Fogliani']",Rossini: Semiramide,15
3fxIJ8vXmCupL8YFCs2VcZ,"Otello, ossia Il moro di Venezia: Act III: Scene, Air, Duet and Finale III: Ah!… Dagli affanni oppressa (Desdemona, Emilia)","['Gioachino Rossini', 'Michael Spyres', 'Jessica Pratt', 'Ugo Guagliardo', 'Filippo Adami', 'Giorgio Trucco', 'Geraldine Chauvet', 'Sean Spyres', 'Hugo Colin', 'Leonardo Cortellazzi', 'Transylvania State Philharmonic Choir', 'Virtuosi Brunensis', 'Antonino Fogliani']",Rossini: Otello,12
4XSwn2DpUy5ZbzcCmrBSqN,Canzonetta spagnuola,"['Gioachino Rossini', 'Giuseppina Bridelli', 'Alessandro Marangoni']","Rossini: Piano Music, Vol. 10",27
6pYyblvk9Q2O4PoUKN4mna,"La Cenerentola / Act 2: ""Sì, ritrovarla io giuro""","['Gioachino Rossini', 'Javier Camarena', 'Les Musiciens du Prince-Monaco', 'Gianluca Capuano']","Rossini: La Cenerentola: ""Sì, ritrovarla io giuro""",19
0djTlU6JmOdV0BgKyfD3ac,La Cenerentola: Overture (Sinfonia),"['Gioachino Rossini', 'Orchestra del Teatro Comunale di Bologna', 'Riccardo Chailly']",Rossini: La Cenerentola,27
7oQ2RKPy1v3kkOz8CM6Auf,Stabat Mater: III. Quis est homo (Duet),"['Gioachino Rossini', 'Howard Arman']",Rossini: Stabat Mater,12
7iZLJBIdSEj4cCNkIkYDoY,"2 Nouvelles compositions: No. 1, À Grenade","['Gioachino Rossini', 'Giuseppina Bridelli', 'Alessandro Marangoni']","Rossini: Piano Music, Vol. 10",11
070oTf9WJv9hvk9OOYtXs5,"Semiramide: Act II Scene 11: Al mio pregar t'arrendi - L'usato ardir (Semiramide, Arsace, Assur, Oroe)","['Gioachino Rossini', 'Alex Penda', 'Marianna Pizzolato', 'Lorenzo Regazzo', 'John Osborn', 'Andrea Mastroni', 'Marija Jokovic', 'Vassilis Kavayas', 'Raffaele Facciola', 'Poznan Camerata Bach Choir', 'Virtuosi Brunensis', 'Antonino Fogliani']",Rossini: Semiramide,12
2UqOCEcwgA5pmLndvCr9qm,L'Italiana in Algeri (The Italian Girl in Algiers): Act I Scene 8: Aria: Gia d'insolito ardore nel petto (Mustafa),"['Gioachino Rossini', 'Lorenzo Regazzo', 'Ruth Gonzalez', 'Elsa Giannoulidou', 'Giulio Mastrototaro', 'Lawrence Brownlee', 'Marianna Pizzolato', 'Bruno De Simone', 'Transylvania State Philharmonic Choir', 'Virtuosi Brunensis', 'Alberto Zedda']",Rossini: L'Italiana in Algeri,17
7eoImsitpeAFw4Q9VZ9WS8,Stabat Mater: Amen. In sempiterna saecula,"['Gioachino Rossini', 'Riccardo Muti', 'Orchestra del Maggio Musicale Fiorentino']",Rossini: Stabat Mater - Petite Messe Solennelle,14
1pc8xQObemmXWPGMwUCwyR,"Stabat Mater: Sancta mater, istud agas","['Gioachino Rossini', 'Riccardo Muti', 'Orchestra del Maggio Musicale Fiorentino']",Rossini: Stabat Mater - Petite Messe Solennelle,13
5domJuSyJr3DLR8g46RBvy,"La gazza ladra, Act II: Act II Scene 6: A mio nome, deh, consegna (Ninetta, Pippo)","['Gioachino Rossini', 'María José Moreno', 'Mariana Rewerski', 'Virtuosi Brunensis', 'Alberto Zedda']",Rossini: La gazza ladra (Live),17
1P2Fto8ycsOkJe3nEb9K67,"Sinfonia in D - ""al Conventello"" - ed. Philip Gossett","['Gioachino Rossini', 'Filarmonica del Teatro Comunale di Bologna', 'Riccardo Chailly']","Rossini: String Sonatas, Vol.2",13
3yJXZF4JDrUBpiQ8EWr2wP,"La Cenerentola, Act I: Quintet. Signore, una parola - Qui nel mio codice - Nel volto","['Gioachino Rossini', 'Teresa Berganza', 'Paolo Montarsolo', 'Renato Capecchi', 'Luigi Alva', 'Ugo Trama', 'London Symphony Orchestra', 'Claudio Abbado']",Rossini: Il barbiere di Siviglia; La Cenerentola; L'Italiana in Algeri; Il viaggio a Reims,9
0su1j6PMTNcPfo7ftQQWru,Giovanna d'Arco - Cantata a voce sola con piano,"['Gioachino Rossini', 'Cecilia Bartoli', 'Charles Spencer']",Rossini: Giovanna d'Arco; 19 songs,12
6fNJ1XGd7DQOaOUemy5sVH,Duetto buffo di due gatti,"['Gioachino Rossini', 'Evelyne Razimowsky', 'Michel Piquemal', 'Jean-Claude Pennetier', 'Ensemble Vocal Michel Piquemal']",Rossini-Oeuvres vocales-Duo des chats-Ave maria-Promenade,18
4NJIS1JHOvBFMQWUs5MVo6,"Rossini : La Cenerentola : Act 2 ""Della Fortuna instabile"" [Chorus]","['Gioachino Rossini', 'Carlo Rizzi', 'Orchestra of the Royal Opera House, Covent Garden']",Rossini : La Cenerentola,20
0Xe9mqXpAHD95aCsCVjloG,La regata veneziana: 1. Anzoleta avanti la regata,"['Gioachino Rossini', 'Cecilia Bartoli', 'Charles Spencer']",Rossini: Giovanna d'Arco; 19 songs,14
4qjZkq9W5CPdJMKTJuvKl6,Serenata in E flat,"['Gioachino Rossini', 'Filarmonica del Teatro Comunale di Bologna', 'Riccardo Chailly']","Rossini: String Sonatas, etc.",13
7iNjUSnYSnLtQrOsGkP0ab,L'Italiana in Algeri (The Italian Girl in Algiers): Sinfonia,"['Gioachino Rossini', 'Prague Sinfonia', 'Christian Benda']","Rossini: Complete Overtures, Vol. 3",20
10pr0TJcYy0vW9p18BlpHd,"La Cenerentola / Act 2: ""Nacqui all'affanno e al pianto...Non più mesta""","['Gioachino Rossini', 'Marilyn Horne', 'Orchestra of the Royal Opera House, Covent Garden', 'Henry Lewis']",The Spectacular Voice of Marilyn Horne,16
4caKKEVxLLkYH3XAV2166D,Stabat Mater: Cujus animam gementem,"['Gioachino Rossini', 'Lawrence Brownlee', ""Orchestra dell'Accademia Nazionale di Santa Cecilia"", 'Antonio Pappano', ""Orchestra dell' Accademia Nazionale di Santa Cecilia, Roma""]",Rossini: Stabat Mater,17
18l95nUQWWV6RU2gLCbrjN,Il barbiere di Siviglia: Overture (Sinfonia),"['Gioachino Rossini', 'Bavarian Radio Symphony Orchestra', 'Bruno Bartoletti']",Rossini: Il Barbiere di Siviglia,27
7sJExZ0lqrwadGrY9kCOYg,"Introduction, Theme and Variations for Clarinet and Orchestra in E-Flat Major - Cadenza: Charles Neidich: Introduzione: Andante (sostenuto)","['Gioachino Rossini', 'Charles Neidich', 'Orpheus Chamber Orchestra']","Rossini: Overtures; Introduction, Theme and Variations for Clarinet and Orchestra",16
1UERWmNIaSWiGKfElxFqgj,Variazzioni di clarinetto in C Major,"['Gioachino Rossini', 'Prague Philharmonia', 'Jiří Bělohlávek', 'Ludmila Peterková']","Mendelssohn, Rossini and Bruch: Works for Clarinet and Orchestra",18
56bSi0LsUurOGZZ1SBbmB5,"Semiramide: Act I Scene 8: Ah dov'e, dov'e il cimento? (Idreno)","['Gioachino Rossini', 'Alex Penda', 'Marianna Pizzolato', 'Lorenzo Regazzo', 'John Osborn', 'Andrea Mastroni', 'Marija Jokovic', 'Vassilis Kavayas', 'Raffaele Facciola', 'Poznan Camerata Bach Choir', 'Virtuosi Brunensis', 'Antonino Fogliani']",Rossini: Semiramide,14
4qwnhaT0LcfJaRNGOhndaQ,Waltz in E-Flat Major,"['Gioachino Rossini', 'Alessandro Marangoni']","Rossini: Piano Music, Vol. 6",27
714b6Kmu52Xdrdyyv1PD8W,"La Cenerentola, Act II: Aria. Sia qualunque delle figlie","['Gioachino Rossini', 'Paolo Montarsolo', 'London Symphony Orchestra', 'Claudio Abbado']",Rossini: La Cenerentola,6
0UjKBsUrFqiKrMPddGh1vb,"Rossini: Il Barbiere di Siviglia, Act 1: ""Una voce poco fà"" (Rosina)","['Gioachino Rossini', 'Beverly Sills', 'Nicolai Gedda', 'Sherrill Milnes', 'Renato Capecchi', 'Ruggero Raimondi', 'Michael Rippon', 'John Alldis Choir', 'Joseph Galiano', 'London Symphony Orchestra', 'James Levine', 'Fedora Barbieri', 'John Constable']",Rossini: Il Barbiere di Siviglia,19
3mb8XLlJgkjq2gpuS8coAc,Il barbiere di Siviglia / Act 2: No. 15 Temporale (Thunderstorm),"['Gioachino Rossini', 'Bavarian Radio Symphony Orchestra', 'Bruno Bartoletti']",Rossini: Il Barbiere di Siviglia,16
639PRjO7vTYwX0HbAsD6Y6,"Péchés de vieillesse, Vol. 6, Album pour les enfants degourdis: No. 8, Barcarole","['Gioachino Rossini', 'Alessandro Marangoni']","Rossini: Piano Music, Vol. 2",13
62IaVX0eGIuGRbJB7ndHxC,"Rossini: Guillaume Tell, Act 3 Scene 2: Danse (Pas de trois. Allegro)","['Gioachino Rossini', 'Royal Philharmonic Orchestra/Lamberto Gardelli', 'Lamberto Gardelli', 'Royal Philharmonic Orchestra']",Rossini: Guillaume Tell,18
4UwOQ5TGLU3TpNkWwf664Y,"Rossini: Guillaume Tell, Act 4 Scene 11: ""Pourquoi ta presence, ô mon père! ... Tout change et grandit en ces lieux!"" (Arnold, Guillaume, Hedwige, Jemmy, Mathilde, Gessler, Walter, Chorus)","['Gioachino Rossini', 'Mady Mesplé/Jocelyne Taillon/Gabriel Bacquier/Nicolai Gedda/Ambrosian Opera Chorus/Royal Philharmonic Orchestra/Lamberto Gardelli', 'Lamberto Gardelli', 'Royal Philharmonic Orchestra']",Rossini: Guillaume Tell,14
1OtTF78hnHqx0NDhPvtL5p,Stabat Mater: Quando corpus morietur,"['Gioachino Rossini', 'Riccardo Muti', 'Orchestra del Maggio Musicale Fiorentino']",Rossini: Stabat Mater - Petite Messe Solennelle,10
6EUtAuCpqmZvnjNczByRBy,"Il barbiere di Siviglia, Act I: No. 8, Aria. A un dottor della mia sorte","['Gioachino Rossini', 'Enzo Dara', 'London Symphony Orchestra', 'Claudio Abbado']",Rossini: Il barbiere di Siviglia; La Cenerentola; L'Italiana in Algeri; Il viaggio a Reims,13
1rf7rQ3X1y0TTx5hpiQP0z,Il viaggio a Reims: Dell'alma diva (Live),"['Gioachino Rossini', 'Mirco Palazzi', 'Poznan Camerata Bach Choir', 'Virtuosi Brunensis', 'Antonino Fogliani']",Rossini: Il viaggio a Reims (Live),12
4Vi8wbc8tu3HDfbjmZqNFk,"Stabat Mater: V. Eia, mater (Recitativo and Chorus)","['Gioachino Rossini', 'Howard Arman']",Rossini: Stabat Mater,10
5x28hgrb0v1oav4D9ZCUiS,"Sonata for Strings No. 6 in D Major, ""La tempesta"": III. Tempesta. Allegro","['Gioachino Rossini', 'Hungarian Virtuosi', 'Tamás Benedek']",Rossini: Sonatas for Strings Nos. 4-6,18
3tyVaUyQJeukAdBgHs9dXB,"La Cenerentola / Act 1: ""No, no, no non v'è""","['Gioachino Rossini', 'Fernanda Costa', 'Gloria Banditelli', 'Orchestra del Teatro Comunale di Bologna', 'Riccardo Chailly']",Rossini: La Cenerentola,24
4OSwqWEcJRHyxne4K0vk5m,"Otello, ossia Il moro di Venezia: Act I: Cavatina: Ah si, per voi gia sento (Otello, Jago, Choir)","['Gioachino Rossini', 'Michael Spyres', 'Jessica Pratt', 'Ugo Guagliardo', 'Filippo Adami', 'Giorgio Trucco', 'Geraldine Chauvet', 'Sean Spyres', 'Hugo Colin', 'Leonardo Cortellazzi', 'Transylvania State Philharmonic Choir', 'Virtuosi Brunensis', 'Antonino Fogliani']",Rossini: Otello,17
7azntC5Asa8PqC7Pj3J8lf,"Mosè in Egitto / Act 1: No. 1 Introduzione: ""Ah! Chi ne aiuta! Oh ciel!""","['Gioachino Rossini', 'Philharmonia Orchestra', 'Claudio Scimone', 'Siegmund Nimsgern', 'Ernesto Palacio', 'Zehava Gal', 'Ambrosian Opera Chorus']",Rossini: Mosé in Egitto,6
1PT3zNAnVCN2CjeYaTcQH7,"The Barber of Seville, Overture","['Gioachino Rossini', ""The King's Singers""]",The Sound of The King's Singers,28
6DnICAFOQeRlHJwkwYDn3E,"Peches de vieillesse, Vol. 5: Album pour les enfants adolescents: No. 1. Premiere Communion","['Gioachino Rossini', 'Alessandro Marangoni']","Rossini: Piano Music, Vol. 3",12
0L5lr21897nFPPcB2l5mPZ,La Bohème,"['Gautier Capuçon', 'Jerome Ducros']",Destination Paris - La Bohème,0
55MKF4WkMkVUcvJUr9SUP5,"Menuets, RCT 6/3-4","['Jean-Philippe Rameau', 'Bruce Liu']","Rameau: Menuets, RCT 6/3-4",0
4HGKwAl6H8z4J2DSaZamSg,"Four Seasons Winter Variation (After Violin Concerto in F Minor, Op. 8, No. 4, RV 297, III. Allegro-Lento)","['Antonio Vivaldi', 'Martin Stadtfeld']","Vivaldi: Four Seasons Winter Variation (After Violin Concerto in F Minor, Op. 8, No. 4, RV 297, III. Allegro-Lento)",0
2oB8M5SgTEErVFwicI5Hjo,Perpetuum Mobile,"['Penguin Cafe', 'The City of Prague Philharmonic Orchestra', 'Guy Protheroe']",Perpetuum Mobile,22
6L4nMQYd5z0bOiKWCPz3b2,"Satie: 6 Gnossiennes: No. 3, Lent","['Erik Satie', 'Bertrand Chamayou']","Letter(s) to Erik Satie - 6 Gnossiennes: No. 3, Lent",0
0kpN8g0aaQHpXll0lTYLVX,The Sixth Sense: Lonely Boy,"['James Newton Howard', 'Jean-Yves Thibaudet']",Night After Night (Music from the Movies of M. Night Shyamalan),0
7q7YGy7gwwB1a2KYy0mcGO,El Noi de la Mare (Transc. for Guitar by Miguel Llobet),"['Traditional', 'Plínio Fernandes']",El Noi de la Mare (Transc. for Guitar by Miguel Llobet),0
0yliZfVDGhX9f7uYxBJWzy,O Salutaris Hostia,"['Ēriks Ešenvalds', 'Youth Choir ""Kamer...""', 'Jurģis Cābulis']",O Salutaris Hostia,0
2co5rZBuDzwtJGBCGAsVy8,Spotless Rose,"['Ola Gjeilo', 'The Choir of Royal Holloway', 'Rupert Gough']",Gjeilo: Spotless Rose,0
46iYYl42huVRCVpPLB4jTQ,Jurassic Park (Main Theme) [Arr. Johansson/Preisinger],"['John Williams', 'The Philharmonic Brass', 'Alex Johansson']",John Williams: Jurassic Park (Main Theme) [Arr. Johansson/Preisinger],1
0RwBKafkkeDDWswfOS4t6k,"Symphony No. 8 in F Major, Op. 93: II. Allegretto scherzando","['Ludwig van Beethoven', 'Gianandrea Noseda', 'National Symphony Orchestra, Kennedy Center']",Beethoven: Symphonies Nos 6 & 8,0
5JRQyJcdKLDmr5NtX7lIRz,"Berceuse, Op. 16","['Gabriel Fauré', 'Xavier Phillips', 'Cédric Tiberghien']",Fauré: The music for Cello and Piano,0
4HE2Ex0bjbj3YNXmV01OoM,"Toccata and Fugue in D Minor, BWV 565: I. Toccata","['Johann Sebastian Bach', 'Simon Preston']","Bach, J.S.: Toccata and Fugue BWV 565; Organ Works BWV 572, 590, 532, 769 & 552",51
61OAY1Rtoc80jfqUwYI9qM,This Is Halloween,['Vitamin String Quartet'],Vitamin String Quartet Performs the Nightmare Before Christmas,46
1n8NKQRg8LVHy7oUhUgbFF,Hedwig's Theme,['John Williams'],Harry Potter and The Sorcerer's Stone Original Motion Picture Soundtrack,64
1KgJrBJv7nxhpPunJOXXgt,The Phantom Of The Opera Symphonic Suite - Pt.1,"['Andrew Lloyd Webber', 'The Andrew Lloyd Webber Orchestra', 'Simon Lee']",The Phantom Of The Opera Symphonic Suite (Pt.1),42
4PRnYCH5hoxypKVcOBvx3a,"Danse Macabre, Op. 40, R.171","['Camille Saint-Saëns', 'Orchestre Symphonique de Montréal', 'Andrew Wan', 'Kent Nagano']",Danse Macabre,53
3ZzJMjqypHG6hn7SqtMUKc,The Exorcist: Main Theme: Tubular Bells,['Geek Music'],The Exorcist: Main Theme: Tubular Bells,45
5FMmhANpoVzm6nXfnZKnXE,Night on Bald Mountain,"['Modest Mussorgsky', 'Eugene Ormandy', 'Philadelphia Orchestra']",Berlioz: Symphonie fantastique; Dukas: The Sorcerer's Apprentice; Mussorgsky: Night on a Bald Mountain,39
3dd9uXh41vmFLO3UvqLJL6,Wednesday Main Titles,['Danny Elfman'],Wednesday (Original Series Soundtrack),58
00De7REGurYkmfrKAh6CU1,Dracula- The Beginning,['Wojciech Kilar'],Bram Stoker's Dracula: Original Motion Picture Soundtrack,45
655IlK9f17wH6UMzIL8cLe,Welcome To The Addams Family,['Mychael Danna & Jeff Danna'],The Addams Family (Original Motion Picture Soundtrack),42
3VQ7hwiEfaHDl3AySgyaiR,"Peer Gynt, Op. 23: Act II, 7, In the Hall of the Mountain King","['Edvard Grieg', 'Esa-Pekka Salonen']","Grieg: Peer Gynt, Op. 23 (Excerpts) - Sony Classical Masters",50
2dGmM3nIJFbuWVA7jgbfdQ,"Romeo and Juliet, Op. 64: Act I: Dance of the Knights","['Sergei Prokofiev', 'Ukraine National Symphony Orchestra', 'Andrew Mogrelia']","Prokofiev, S.: Romeo and Juliet (Complete) [Ballet]",38
55n2WpwjQnIM1lvmxkzllb,Introduction (Titles),['Danny Elfman'],Edward Scissorhands,52
55xly70WJY1cx5qsoogaqs,"Main Title/John Williams/Jaws - From The ""Jaws"" Soundtrack",['John Williams'],Jaws (Music From The Original Motion Picture Soundtrack),42
0x5xRTV6l8tCr8ShASj9Wd,The Dance of the Witches,['John Williams'],The Witches of Eastwick (Original Motion Picture Soundtrack),40
47J2TBfDpGQUfHkErP78Tw,"Carmina Burana / Fortuna Imperatrix Mundi: ""O Fortuna""","['Carl Orff', 'Brighton Festival Chorus', 'Royal Philharmonic Orchestra', 'Antal Doráti']",Orff: Carmina Burana,50
2XZ6Cc4sfNVLQZ9oLfugZm,Imhotep - From “The Mummy” Soundtrack,['Jerry Goldsmith'],The Mummy - Original Motion Picture Soundtrack,41
2e8MxBgVWMSQmxb2zcuCoq,"Die Walkure, Act III: Ride of the Valkyries","['Richard Wagner', 'Budapest Symphony Orchestra', 'György Lehel']","Wagner, R.: Orchestral Music From Operas",55
05z4A36Gg4L4a9f1IY1U5P,"Mozart: Requiem in D Minor, K. 626: VII. Confutatis","['Wolfgang Amadeus Mozart', 'Riccardo Muti', 'Stockholm Chamber Choir', 'Swedish Radio Choir', 'Berliner Philharmoniker']",Mozart: Requiem,35
3FqgmcRqQo9LkvsAzbTGYB,Pictures At An Exhibition: The Hut On Fowl's Legs (Baba-Yaga),"['Modest Mussorgsky', 'Orchestre Symphonique de Montréal', 'Charles Dutoit']",Mussorgsky: Pictures at an Exhibition,35
61CuRUZOVQ5oWzbd5DQCMW,"Sonata in G Minor for Violin and Continuo, B.g5 - ""The Devil's Trill"": 3. Andante - Allegro","['Giuseppe Tartini', 'Nicola Benedetti', 'Christian Curnyn']",Italia,33
3OHCNumN480cuIojhklljX,Pas De Deux,['Michael Abels'],Us (Original Motion Picture Soundtrack),41
0XKIul1LnKB7cgRXP7KNxD,Fire Temple,['Bobby Krlic'],Midsommar (Original Motion Picture Score),41
4UVwbnxKEzPGOuAtSEt2ic,Requiem: II. Dies Irae,"['Giuseppe Verdi', 'Sir Colin Davis', 'London Symphony Chorus', 'London Symphony Orchestra']",Verdi: Requiem,52
4PpsrUyLf1pG5hjsx3cHzZ,"Stravinsky: The Rite of Spring, Pt. 2 ""The Sacrifice"": Sacrificial Dance","['Igor Stravinsky', 'Sir Simon Rattle', 'City Of Birmingham Symphony Orchestra']","Stravinsky: The Rite of Spring, Petrushka, The Firebird & Apollon musagète",32
2CDIOgjV5L5xdsIsYosA6p,"Waltz Suite, Op. 110: III. Mephisto Waltz (from Lermontov)","['Sergei Prokofiev', 'Orquestra Sinfônica do Estado de São Paulo', 'Marin Alsop']","Prokofiev: Symphony No. 6, Op. 111 & Waltz Suite, Op. 110",35
6lME0CcSj49T7LqeBOygXQ,Prelude,"['Bernard Herrmann', 'National Philharmonic Orchestra']",Psycho,36
7EcKCPFNyB3k806vHg7jGE,L'Apprenti sorcier,"['Paul Dukas', 'Berliner Philharmoniker', 'James Levine']",Dukas: The Sorcerer's Apprentice,32
5VwxuwHdpY19gZvyA7TlyU,Bridge of Death,['Hildur Guðnadóttir'],Chernobyl (Music from the Original TV Series),39
2oZBR0rdkFfgkyQ4lVShfd,Every 27 Years,['Benjamin Wallfisch'],IT (Original Motion Picture Soundtrack),42
2xxaUPuAv3HKho4IP4p9Yn,"Totentanz, S126/R457","['Franz Liszt', 'Eldar Nebolsin', 'Royal Liverpool Philharmonic Orchestra', 'Vasily Petrenko']","Liszt, F.: Piano Concertos Nos. 1 and 2 / Totentanz",34
5aiYeHriQN24oORufX8KrT,Transylvania 1887,['Alan Silvestri'],Van Helsing (Original Motion Picture Soundtrack),38
7FdFPOWkgArNIjozJogBP2,"Symphonie fantastique, Op. 14, H 48: V. Songe d'une nuit de sabbat","['Hector Berlioz', 'London Symphony Orchestra', 'Sir Colin Davis']",Berlioz: Symphonie fantastique,37
1i2ZoD6uWR4BjIhNuVhmW4,Twilight Zone - Arr. Stu Philips: Twilight Zone: Theme And Variations,"['Marius Constant', 'Boston Pops Orchestra', 'John Williams']",Pops Out Of This World,32
